source,key,value
quasimutant,ArtistSimilarity,PKCColumnR
equivalent,ArtistSimilarity,NNCA
equivalent,ArtistSimilarity,UCColumnA
redundant,ArtistSimilarity,FKCColumnPairR
redundant,ArtistSimilarity,FKCColumnPairR
quasimutant,ArtistTerm,PKCColumnR
quasimutant,ArtistTerm,PKCColumnR
quasimutant,ArtistTerm,PKCColumnR
equivalent,ArtistTerm,NNCA
equivalent,ArtistTerm,NNCA
equivalent,ArtistTerm,NNCA
equivalent,ArtistTerm,UCColumnA
equivalent,ArtistTerm,UCColumnA
equivalent,ArtistTerm,UCColumnA
quasimutant,BankAccount,FKCColumnPairA
quasimutant,BankAccount,FKCColumnPairA
quasimutant,BankAccount,FKCColumnPairA
quasimutant,BankAccount,FKCColumnPairA
quasimutant,BankAccount,FKCColumnPairA
quasimutant,BankAccount,FKCColumnPairA
quasimutant,BankAccount,FKCColumnPairA
quasimutant,BankAccount,FKCColumnPairA
quasimutant,BankAccount,FKCColumnPairA
quasimutant,BankAccount,FKCColumnPairA
quasimutant,BankAccount,FKCColumnPairA
quasimutant,BankAccount,FKCColumnPairA
quasimutant,BankAccount,FKCColumnPairE
quasimutant,BankAccount,FKCColumnPairE
quasimutant,BankAccount,FKCColumnPairE
quasimutant,BankAccount,FKCColumnPairE
quasimutant,BankAccount,FKCColumnPairE
quasimutant,BankAccount,PKCColumnA
quasimutant,BankAccount,PKCColumnA
quasimutant,BankAccount,PKCColumnA
quasimutant,BankAccount,PKCColumnR
quasimutant,BankAccount,PKCColumnE
quasimutant,BankAccount,PKCColumnE
quasimutant,BankAccount,PKCColumnE
equivalent,BankAccount,NNCA
equivalent,BankAccount,NNCA
equivalent,BankAccount,UCColumnA
equivalent,BankAccount,UCColumnA
equivalent,BookTown,NNCR
equivalent,BookTown,NNCR
equivalent,BookTown,NNCR
equivalent,BookTown,NNCR
equivalent,BookTown,NNCR
equivalent,BookTown,NNCR
equivalent,BookTown,NNCR
equivalent,BookTown,NNCR
equivalent,BookTown,NNCR
equivalent,BookTown,NNCR
equivalent,BookTown,NNCR
equivalent,BookTown,UCColumnA
equivalent,BookTown,UCColumnA
equivalent,BookTown,UCColumnA
equivalent,BookTown,UCColumnA
equivalent,BookTown,UCColumnA
equivalent,BookTown,UCColumnA
equivalent,BookTown,UCColumnA
equivalent,BookTown,UCColumnA
equivalent,BookTown,UCColumnA
equivalent,BookTown,UCColumnA
equivalent,BookTown,UCColumnA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairA
quasimutant,BrowserCookies,FKCColumnPairR
quasimutant,BrowserCookies,FKCColumnPairR
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,FKCColumnPairE
quasimutant,BrowserCookies,PKCColumnA
quasimutant,BrowserCookies,PKCColumnA
quasimutant,BrowserCookies,PKCColumnA
quasimutant,BrowserCookies,PKCColumnR
quasimutant,BrowserCookies,PKCColumnR
quasimutant,BrowserCookies,PKCColumnE
quasimutant,BrowserCookies,PKCColumnE
quasimutant,BrowserCookies,PKCColumnE
quasimutant,BrowserCookies,PKCColumnE
quasimutant,BrowserCookies,PKCColumnE
quasimutant,BrowserCookies,PKCColumnE
equivalent,BrowserCookies,NNCR
equivalent,BrowserCookies,NNCR
equivalent,BrowserCookies,NNCR
equivalent,BrowserCookies,UCColumnA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairA
quasimutant,CoffeeOrders,FKCColumnPairE
quasimutant,CoffeeOrders,FKCColumnPairE
quasimutant,CoffeeOrders,FKCColumnPairE
quasimutant,CoffeeOrders,FKCColumnPairE
quasimutant,CoffeeOrders,FKCColumnPairE
quasimutant,CoffeeOrders,FKCColumnPairE
quasimutant,CoffeeOrders,FKCColumnPairE
quasimutant,CoffeeOrders,FKCColumnPairE
quasimutant,CoffeeOrders,FKCColumnPairE
quasimutant,CoffeeOrders,FKCColumnPairE
quasimutant,CoffeeOrders,FKCColumnPairE
quasimutant,CoffeeOrders,FKCColumnPairE
quasimutant,CoffeeOrders,PKCColumnA
quasimutant,CoffeeOrders,PKCColumnA
quasimutant,CoffeeOrders,PKCColumnA
quasimutant,CoffeeOrders,PKCColumnA
quasimutant,CoffeeOrders,PKCColumnA
quasimutant,CoffeeOrders,PKCColumnA
quasimutant,CoffeeOrders,PKCColumnA
quasimutant,CoffeeOrders,PKCColumnA
quasimutant,CoffeeOrders,PKCColumnA
quasimutant,CoffeeOrders,PKCColumnA
quasimutant,CoffeeOrders,PKCColumnA
quasimutant,CoffeeOrders,PKCColumnA
quasimutant,CoffeeOrders,PKCColumnR
quasimutant,CoffeeOrders,PKCColumnR
quasimutant,CoffeeOrders,PKCColumnR
quasimutant,CoffeeOrders,PKCColumnR
quasimutant,CoffeeOrders,PKCColumnE
quasimutant,CoffeeOrders,PKCColumnE
quasimutant,CoffeeOrders,PKCColumnE
quasimutant,CoffeeOrders,PKCColumnE
quasimutant,CoffeeOrders,PKCColumnE
quasimutant,CoffeeOrders,PKCColumnE
quasimutant,CoffeeOrders,PKCColumnE
quasimutant,CoffeeOrders,PKCColumnE
quasimutant,CoffeeOrders,PKCColumnE
quasimutant,CoffeeOrders,PKCColumnE
quasimutant,CoffeeOrders,PKCColumnE
quasimutant,CoffeeOrders,PKCColumnE
equivalent,CoffeeOrders,NNCA
equivalent,CoffeeOrders,NNCA
equivalent,CoffeeOrders,NNCA
equivalent,CoffeeOrders,NNCA
equivalent,CoffeeOrders,NNCA
equivalent,CoffeeOrders,UCColumnA
equivalent,CoffeeOrders,UCColumnA
equivalent,CoffeeOrders,UCColumnA
equivalent,CoffeeOrders,UCColumnA
equivalent,CoffeeOrders,UCColumnA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairA
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,FKCColumnPairE
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnA
quasimutant,CustomerOrder,PKCColumnR
quasimutant,CustomerOrder,PKCColumnR
quasimutant,CustomerOrder,PKCColumnR
quasimutant,CustomerOrder,PKCColumnR
quasimutant,CustomerOrder,PKCColumnR
quasimutant,CustomerOrder,PKCColumnR
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
quasimutant,CustomerOrder,PKCColumnE
equivalent,CustomerOrder,NNCR
equivalent,CustomerOrder,NNCR
equivalent,CustomerOrder,NNCR
equivalent,CustomerOrder,NNCR
equivalent,CustomerOrder,NNCR
equivalent,CustomerOrder,NNCR
equivalent,CustomerOrder,NNCR
equivalent,CustomerOrder,UCColumnA
equivalent,CustomerOrder,UCColumnA
equivalent,CustomerOrder,UCColumnA
equivalent,CustomerOrder,UCColumnA
equivalent,CustomerOrder,UCColumnA
equivalent,CustomerOrder,UCColumnA
equivalent,CustomerOrder,UCColumnA
equivalent,Employee,NNCA
equivalent,Employee,UCColumnA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairA
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,FKCColumnPairE
quasimutant,Examination,PKCColumnA
quasimutant,Examination,PKCColumnA
quasimutant,Examination,PKCColumnA
quasimutant,Examination,PKCColumnA
quasimutant,Examination,PKCColumnA
quasimutant,Examination,PKCColumnR
quasimutant,Examination,PKCColumnE
quasimutant,Examination,PKCColumnE
quasimutant,Examination,PKCColumnE
quasimutant,Examination,PKCColumnE
quasimutant,Examination,PKCColumnE
equivalent,Examination,NNCA
equivalent,Examination,NNCA
equivalent,Examination,UCColumnA
equivalent,Examination,UCColumnA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairA
quasimutant,Flights,FKCColumnPairR
quasimutant,Flights,FKCColumnPairR
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,FKCColumnPairE
quasimutant,Flights,PKCColumnA
quasimutant,Flights,PKCColumnA
quasimutant,Flights,PKCColumnA
quasimutant,Flights,PKCColumnA
quasimutant,Flights,PKCColumnA
quasimutant,Flights,PKCColumnR
quasimutant,Flights,PKCColumnR
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
quasimutant,Flights,PKCColumnE
equivalent,Flights,NNCR
equivalent,Flights,NNCR
equivalent,Flights,NNCR
equivalent,Flights,NNCR
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairA
quasimutant,FrenchTowns,FKCColumnPairE
quasimutant,FrenchTowns,FKCColumnPairE
quasimutant,FrenchTowns,FKCColumnPairE
quasimutant,FrenchTowns,FKCColumnPairE
quasimutant,FrenchTowns,FKCColumnPairE
quasimutant,FrenchTowns,FKCColumnPairE
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnA
quasimutant,FrenchTowns,UCColumnR
quasimutant,FrenchTowns,UCColumnR
quasimutant,FrenchTowns,UCColumnE
quasimutant,FrenchTowns,UCColumnE
quasimutant,FrenchTowns,UCColumnE
quasimutant,FrenchTowns,UCColumnE
quasimutant,FrenchTowns,UCColumnE
quasimutant,FrenchTowns,UCColumnE
quasimutant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnR
redundant,FrenchTowns,UCColumnR
redundant,FrenchTowns,UCColumnR
redundant,FrenchTowns,UCColumnR
redundant,FrenchTowns,UCColumnR
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
redundant,FrenchTowns,UCColumnE
equivalent,Inventory,NNCA
equivalent,Inventory,UCColumnA
redundant,Inventory,UCColumnR
equivalent,Iso3166,NNCA
equivalent,Iso3166,UCColumnA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairA
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,FKCColumnPairE
quasimutant,iTrust,PKCColumnA
quasimutant,iTrust,PKCColumnA
quasimutant,iTrust,PKCColumnA
quasimutant,iTrust,PKCColumnA
quasimutant,iTrust,PKCColumnA
quasimutant,iTrust,PKCColumnA
quasimutant,iTrust,PKCColumnR
quasimutant,iTrust,PKCColumnE
